ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,AM080-WHITE,, Women's Rayon Solid Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi30,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img924/7641/lB3zVd.jpg,https://imagizer.imageshack.com/img923/795/nntLRV.jpg,https://imagizer.imageshack.com/img923/3297/KgzmWR.jpg,https://imagizer.imageshack.com/img924/3102/Njgm8j.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM080-YELLOW,, Women's Rayon Solid Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi31,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img923/2255/aNwzEk.jpg,https://imagizer.imageshack.com/img924/690/ZzhY6S.jpg,https://imagizer.imageshack.com/img924/334/gS0XMf.jpg,https://imagizer.imageshack.com/img923/1536/lSE3Pg.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-001,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi31,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img922/3980/8MlOeT.jpg,https://imagizer.imageshack.com/img923/2854/v4WzB6.jpg,https://imagizer.imageshack.com/img922/9940/DMFzea.jpg,https://imagizer.imageshack.com/img922/1185/eN9aoh.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-002,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi32,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img922/5835/p7OCLI.jpg,https://imagizer.imageshack.com/img922/4097/2bUNzb.jpg,https://imagizer.imageshack.com/img923/3755/MtkuTc.jpg,https://imagizer.imageshack.com/img922/4687/xTEYDL.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-003,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi33,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img924/5401/f0hKd3.jpg,https://imagizer.imageshack.com/img923/3190/sx2UYq.jpg,https://imagizer.imageshack.com/img923/1302/9PO0N9.jpg,https://imagizer.imageshack.com/img922/8599/vi6q2T.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-004,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi34,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img922/1021/9jsV0m.jpg,https://imagizer.imageshack.com/img924/3091/yoNMLz.jpg,https://imagizer.imageshack.com/img922/71/nr4ULf.jpg,https://imagizer.imageshack.com/img923/3658/1uGltk.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-006,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi35,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img923/1543/4uTtTq.jpg,https://imagizer.imageshack.com/img922/7713/Vj4455.jpg,https://imagizer.imageshack.com/img924/3575/zVUGaF.jpg,https://imagizer.imageshack.com/img924/1252/KcQkUu.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-007,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi36,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img923/9853/2BEMJV.jpg,https://imagizer.imageshack.com/img922/4554/OCxGiz.jpg,https://imagizer.imageshack.com/img923/3473/mQqh6N.jpg,https://imagizer.imageshack.com/img922/8683/8PuIhl.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-008,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi37,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img922/4401/jKwHNT.jpg,https://imagizer.imageshack.com/img923/4106/Tjba6V.jpg,https://imagizer.imageshack.com/img922/308/4NavY7.jpg,https://imagizer.imageshack.com/img922/6356/EJ43Ny.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-009,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi38,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img923/7581/EtH8fp.jpg,https://imagizer.imageshack.com/img923/9653/jxgj48.jpg,https://imagizer.imageshack.com/img923/6844/PSNvXD.jpg,https://imagizer.imageshack.com/img923/2985/ru2IWu.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-010,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi39,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img922/6757/2Sn3lc.jpg,https://imagizer.imageshack.com/img922/2156/TXR6u6.jpg,https://imagizer.imageshack.com/img923/9900/0ufeQr.jpg,https://imagizer.imageshack.com/img924/4084/gB1FLP.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-011,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi40,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img923/7474/wA2lAr.jpg,https://imagizer.imageshack.com/img924/8357/fWKvHi.jpg,https://imagizer.imageshack.com/img923/8758/dxXiuY.jpg,https://imagizer.imageshack.com/img924/3948/LkYDlq.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-012,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi41,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img922/2289/BQD7WT.jpg,https://imagizer.imageshack.com/img923/2517/oS9m0d.jpg,https://imagizer.imageshack.com/img923/1513/3Jawtj.jpg,https://imagizer.imageshack.com/img924/5492/Pqc3nx.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-014,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi42,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img924/2563/dD1Fdp.jpg,https://imagizer.imageshack.com/img924/2741/SlsvQC.jpg,https://imagizer.imageshack.com/img924/4308/grw9zU.jpg,https://imagizer.imageshack.com/img922/9403/7ImCZP.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-015-A,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi43,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img924/2052/OkaYmg.jpg,https://imagizer.imageshack.com/img922/8324/jd3Ie3.jpg,https://imagizer.imageshack.com/img923/7055/SMLBWI.jpg,https://imagizer.imageshack.com/img922/3108/BgAw9q.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-016-A,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi44,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img922/2175/LgsmTY.jpg,https://imagizer.imageshack.com/img922/1314/VRRHdO.jpg,https://imagizer.imageshack.com/img924/6958/OhvnzB.jpg,https://imagizer.imageshack.com/img923/4061/y3ehPO.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-017,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi45,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img923/8007/4UyW9T.jpg,https://imagizer.imageshack.com/img922/9930/MUKaks.jpg,https://imagizer.imageshack.com/img923/2994/wx4LzK.jpg,https://imagizer.imageshack.com/img922/263/p6M5tz.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,AM081-18,, Women's Rayon Printed Off-Shoulder Smocked Crop Top Short Sleeve Casual Styles Tank Top (FREE SIZE) Multi46,1,0,visible,"Turn heads with this chic off-shoulder smocked crop top. Featuring a flattering shirred fit, ruffled trim, and vibrant color, it’s perfect for pairing with high-waisted jeans, skirts, or shorts—ideal for both casual outings and dressy occasions.","Make a bold statement with this stunning off-shoulder crop top. The smocked fabric creates an elegant textured pattern with delicate detailing throughout. Its stretchy, shirred design ensures a comfortable and flattering fit while the ruffled trim adds a feminine touch. The off-shoulder neckline with short sleeves creates a romantic silhouette perfect for casual outings or dressy occasions. The cropped length pairs beautifully with high-waisted jeans, skirts, or shorts. The vibrant colour makes it an eye-catching piece for your wardrobe. The elasticated top and bottom hems provide secure wearing comfort. This versatile top can be dressed up or down depending on the occasion, making it a must-have fashion staple for the modern wardrobe. The lightweight fabric makes it ideal for warm weather, while the fitted silhouette flatters various body types.",,,taxable,,1,100,,0,0,,,,,1,,550,1100,Crop Top,,,"https://imagizer.imageshack.com/img924/3316/Rd2sCj.jpg,https://imagizer.imageshack.com/img924/8443/93hCUf.jpg,https://imagizer.imageshack.com/img924/4151/M7cRda.jpg,https://imagizer.imageshack.com/img924/1429/gZkKqH.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
