ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,ABS-ART15,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/1992/cXzQWE.png, https://imagizer.imageshack.com/img923/7541/2Y53rR.jpg, https://imagizer.imageshack.com/img922/7482/oCyNEQ.png, https://imagizer.imageshack.com/img923/267/DtORCV.jpg, https://imagizer.imageshack.com/img922/1029/MJ7N3u.png, https://imagizer.imageshack.com/img922/5411/JT8ZGO.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART16,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/9934/oFqrPT.jpg, https://imagizer.imageshack.com/img922/830/3GEppL.jpg, https://imagizer.imageshack.com/img923/2974/xW38qh.png, https://imagizer.imageshack.com/img924/4158/cOYtfk.jpg, https://imagizer.imageshack.com/img924/5082/ZnnydW.png, https://imagizer.imageshack.com/img922/2500/MqUz2h.jpg, https://imagizer.imageshack.com/img923/7563/IgBnK9.png, https://imagizer.imageshack.com/img924/8341/6bGnlK.png, https://imagizer.imageshack.com/img924/4994/oIQhfe.jpg, https://imagizer.imageshack.com/img924/4556/QXKwyT.png, https://imagizer.imageshack.com/img923/6343/1ey1J9.png, https://imagizer.imageshack.com/img923/6263/wyAsfR.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART17,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/2342/SLQWBQ.png, https://imagizer.imageshack.com/img924/8651/zZdylL.jpg, https://imagizer.imageshack.com/img922/1934/9ZMy98.jpg, https://imagizer.imageshack.com/img924/5009/UP16rU.png, https://imagizer.imageshack.com/img924/5500/CmaWwE.png, https://imagizer.imageshack.com/img923/3074/RkTCyw.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART18,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/7995/t0lOgl.png, https://imagizer.imageshack.com/img924/377/cKudNR.jpg, https://imagizer.imageshack.com/img923/264/9NbQoM.png, https://imagizer.imageshack.com/img923/1746/3rB0Op.jpg, https://imagizer.imageshack.com/img923/1210/8FoAzY.png, https://imagizer.imageshack.com/img924/4435/hVqYNX.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART19,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/3206/2V34nJ.jpg, https://imagizer.imageshack.com/img922/6829/FbszF5.png, https://imagizer.imageshack.com/img922/1605/50aiP5.jpg, https://imagizer.imageshack.com/img922/6995/XhjDDN.png, https://imagizer.imageshack.com/img923/756/lZxNpl.jpg, https://imagizer.imageshack.com/img922/4541/qLyNpT.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART20,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/2151/456628.png, https://imagizer.imageshack.com/img924/33/n5pKdZ.jpg, https://imagizer.imageshack.com/img924/6108/nNlDai.png, https://imagizer.imageshack.com/img924/9200/1xKuZG.png, https://imagizer.imageshack.com/img923/8614/3aadF6.jpg, https://imagizer.imageshack.com/img924/6142/YTzchP.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART21,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/73/Y20SjV.jpg, https://imagizer.imageshack.com/img923/9522/LBzq6V.jpg, https://imagizer.imageshack.com/img924/4097/DORnKk.jpg, https://imagizer.imageshack.com/img924/1594/AV23oP.jpg, https://imagizer.imageshack.com/img922/8360/3fPuwB.png, https://imagizer.imageshack.com/img922/1349/nVKL1V.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART22,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/1513/iDIhWk.png, https://imagizer.imageshack.com/img922/1672/Zcoql6.png, https://imagizer.imageshack.com/img924/5710/R65OgL.png, https://imagizer.imageshack.com/img922/3286/DSppM1.jpg, https://imagizer.imageshack.com/img924/2858/eFnb1h.jpg, https://imagizer.imageshack.com/img924/2203/kb3zIq.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART23,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/1124/AVcg4J.png, https://imagizer.imageshack.com/img923/5550/zJOK81.png, https://imagizer.imageshack.com/img923/4236/vjXKja.png, https://imagizer.imageshack.com/img924/7665/AUm5Ol.png, https://imagizer.imageshack.com/img924/1818/biWoAQ.jpg, https://imagizer.imageshack.com/img924/2629/Jdm1MW.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,ABS-ART24,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,taxable,,1,100,,0,0,,,,,1,,1149,4399,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/5988/pUeNUf.png, https://imagizer.imageshack.com/img923/7410/vIPsmO.png, https://imagizer.imageshack.com/img922/9510/cRBoB1.png, https://imagizer.imageshack.com/img923/6023/2V12ET.png, https://imagizer.imageshack.com/img923/6852/HtColH.jpg, https://imagizer.imageshack.com/img922/6008/jkgIB8.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-1,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img922/3388/fxGvKX.jpg, https://imagizer.imageshack.com/img924/5231/KzKxBr.jpg, https://imagizer.imageshack.com/img923/3494/yDzqa1.jpg, https://imagizer.imageshack.com/img922/1648/pLlU6s.jpg, https://imagizer.imageshack.com/img922/3946/n6qE5J.jpg, https://imagizer.imageshack.com/img922/1842/gla8md.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-2,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img922/1950/yeZKY7.jpg, https://imagizer.imageshack.com/img924/2093/hVde6O.jpg, https://imagizer.imageshack.com/img924/3840/efyymy.jpg, https://imagizer.imageshack.com/img923/212/oHo5xU.jpg, https://imagizer.imageshack.com/img923/8436/kpa6VE.jpg, https://imagizer.imageshack.com/img922/2756/KW4aj6.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-3,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img922/309/UhsKs3.jpg, https://imagizer.imageshack.com/img924/8048/OWJxaw.jpg, https://imagizer.imageshack.com/img922/3072/GxqWYg.jpg, https://imagizer.imageshack.com/img924/7215/cW3Pqx.jpg, https://imagizer.imageshack.com/img923/1371/SgQRWQ.jpg, https://imagizer.imageshack.com/img923/6084/jkUAER.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-4,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img922/826/1YLjYw.jpg, https://imagizer.imageshack.com/img922/9104/oCKQ5q.jpg, https://imagizer.imageshack.com/img922/102/d4brey.jpg, https://imagizer.imageshack.com/img924/2901/B8d0c2.jpg, https://imagizer.imageshack.com/img923/3348/m3OpCZ.jpg, https://imagizer.imageshack.com/img922/9480/cRssCC.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-5,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img922/5705/sYhQUz.jpg, https://imagizer.imageshack.com/img924/9708/A0p9Sf.jpg, https://imagizer.imageshack.com/img922/9711/bNbBR0.jpg, https://imagizer.imageshack.com/img923/2987/geBYtT.jpg, https://imagizer.imageshack.com/img923/5291/Kd9OTT.jpg, https://imagizer.imageshack.com/img923/1260/9bJSxv.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-6,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img923/9673/dfQNGX.jpg, https://imagizer.imageshack.com/img922/6628/4sMpJp.jpg, https://imagizer.imageshack.com/img922/4194/KPh3pK.jpg, https://imagizer.imageshack.com/img924/5033/ciQ4ap.jpg, https://imagizer.imageshack.com/img923/7912/1FsVjl.jpg, https://imagizer.imageshack.com/img922/7224/Iak9D9.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-7,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img924/3733/tiY8w8.jpg, https://imagizer.imageshack.com/img924/4194/AiEikT.jpg, https://imagizer.imageshack.com/img923/6172/6NSP8e.jpg, https://imagizer.imageshack.com/img922/866/Xv654n.jpg, https://imagizer.imageshack.com/img923/4354/Cgg9qg.jpg, https://imagizer.imageshack.com/img923/6672/abrW8Y.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-8,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img923/521/ggfZGE.jpg, https://imagizer.imageshack.com/img924/7682/anRH3s.jpg, https://imagizer.imageshack.com/img923/1845/Y8A3CS.jpg, https://imagizer.imageshack.com/img924/7158/54X2UM.jpg, https://imagizer.imageshack.com/img922/4453/o7C2Ev.jpg, https://imagizer.imageshack.com/img923/6940/geNjye.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-9,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img923/1926/pf1rI1.jpg, https://imagizer.imageshack.com/img923/6621/MlWAuz.jpg, https://imagizer.imageshack.com/img923/879/eSwUMy.jpg, https://imagizer.imageshack.com/img923/8074/LG9D5s.jpg, https://imagizer.imageshack.com/img924/251/6B2Tiu.jpg, https://imagizer.imageshack.com/img922/5223/busFpb.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-10,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img924/8824/NviZdG.jpg, https://imagizer.imageshack.com/img922/507/cHsFHi.jpg, https://imagizer.imageshack.com/img922/1600/gmB5Q4.jpg, https://imagizer.imageshack.com/img924/8766/bhS5mH.jpg, https://imagizer.imageshack.com/img923/4776/JehM9f.jpg, https://imagizer.imageshack.com/img924/990/3sn5Of.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-11,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img924/1066/jIFc6n.jpg, https://imagizer.imageshack.com/img922/9152/czCXCa.jpg, https://imagizer.imageshack.com/img924/5014/Zqpw5T.jpg, https://imagizer.imageshack.com/img922/4103/7zRoRd.jpg, https://imagizer.imageshack.com/img922/9864/IwiDUH.jpg, https://imagizer.imageshack.com/img922/3797/AFHP8y.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,PWP-12,,Pichwai Handmade Wall Painting,1,0,visible,"A harmonious blend of traditional artistry and modern design, this wall painting adds cultural richness to any space.","This captivating wall painting seamlessly blends traditional artistry with contemporary design, making it a perfect addition to any modern living space. Crafted with meticulous attention to detail, it features intricate patterns and vibrant colors that evoke a sense of harmony and cultural richness. Ideal for enhancing the ambiance of your home or office, this artwork serves as a testament to timeless craftsmanship and artistic expression.",,,taxable,,1,100,,0,0,,,,,1,,1149,4299,PICHWAI HANDMADE WALL PAINTING,,,"https://imagizer.imageshack.com/img923/9351/m96keB.jpg, https://imagizer.imageshack.com/img924/4761/BNJPtg.jpg, https://imagizer.imageshack.com/img923/2718/q37Nu0.jpg, https://imagizer.imageshack.com/img922/606/cRemAk.jpg, https://imagizer.imageshack.com/img922/1039/tzFULr.jpg, https://imagizer.imageshack.com/img924/8676/debccR.jpg ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-RK1,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img923/9268/KtBTNW.png, https://imagizer.imageshack.com/img924/8794/bHUN3o.png, https://imagizer.imageshack.com/img924/6074/wwDr2j.png, https://imagizer.imageshack.com/img922/8812/WxHPnu.png, https://imagizer.imageshack.com/img924/6432/kZck5e.png, https://imagizer.imageshack.com/img922/1964/0lwbHL.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-RK2,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/6955/r49XK8.png, https://imagizer.imageshack.com/img924/3704/SNlAkb.png, https://imagizer.imageshack.com/img924/5760/YJeDP4.png, https://imagizer.imageshack.com/img924/9656/dsdSOD.png, https://imagizer.imageshack.com/img922/9729/iWn5df.png, https://imagizer.imageshack.com/img923/2159/peWdLH.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-RK3,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/797/fAxWP5.png, https://imagizer.imageshack.com/img922/9494/oPiE7v.png, https://imagizer.imageshack.com/img923/1047/T4raCp.png, https://imagizer.imageshack.com/img923/7341/0Gy461.png, https://imagizer.imageshack.com/img922/4123/GFA3T7.png, https://imagizer.imageshack.com/img924/1362/hQGeBq.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-RK4,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/1263/E8Nj1s.png, https://imagizer.imageshack.com/img923/6230/DhRihG.png, https://imagizer.imageshack.com/img922/7851/BTy4y0.png, https://imagizer.imageshack.com/img922/6397/p5Vxhp.png, https://imagizer.imageshack.com/img923/2994/S84QQ7.png, https://imagizer.imageshack.com/img922/6830/FW2wpG.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-RK5,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img924/5273/olxucV.png, https://imagizer.imageshack.com/img924/1946/qGCTo7.png, https://imagizer.imageshack.com/img924/4446/Sb0QKs.png, https://imagizer.imageshack.com/img923/3579/28TFSu.png, https://imagizer.imageshack.com/img922/849/TiMQ80.png, https://imagizer.imageshack.com/img922/6241/cEuQoq.png ",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,WP-RK6,,Wall Painting,1,0,visible,Elegant and versatile wall painting that enhances any space and complements all decor styles.,"Transform any space with this exquisite wall painting, designed to add elegance, color, and personality to your home or office. Crafted with attention to detail, it complements a variety of decor styles, from modern to classic. Perfect for enhancing living rooms, bedrooms, workspaces, or as a thoughtful gift, this wall art brings inspiration and beauty to every wall.",,,,,1,100,,0,0,,,,,1,,1150,4599,WALL PAINTING,,,"https://imagizer.imageshack.com/img922/1271/P1zVC0.png, https://imagizer.imageshack.com/img923/6553/NKVLVh.png, https://imagizer.imageshack.com/img924/7664/fsaocu.png, https://imagizer.imageshack.com/img924/5037/mw3PuY.png, https://imagizer.imageshack.com/img924/2427/FghtgU.png, https://imagizer.imageshack.com/img924/6950/msuoXc.png",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
